#{"t_start": 1706973417.3287969, "env_id": "CustomHopper-source-v0"}
r,l,t
60.594688,35,10.863728
19.843507,19,10.871157
82.091686,47,10.890482
27.353215,26,10.900787
9.230271,12,10.905483
60.068804,34,10.920527
50.425851,29,11.557227
76.042329,43,11.579609
66.029819,39,11.60108
90.674039,50,11.627886
64.990665,42,11.647737
67.941315,39,11.666573
88.961317,104,11.715688
76.650416,44,11.737352
134.250431,63,11.765322
116.475482,59,11.790603
24.30774,19,11.800825
9.581621,11,11.80555
94.914728,52,11.829797
52.516223,30,11.842345
60.662433,36,11.857986
68.906706,39,11.874702
78.707204,61,11.901986
76.557187,54,11.924638
87.966879,47,11.945332
17.608117,16,11.951873
182.412601,83,11.986522
67.670277,42,12.00543
59.005072,38,12.020831
141.845658,81,12.055229
163.277338,82,12.088396
184.199741,91,12.127029
27.040337,27,12.139722
99.205116,66,12.165917
137.237885,85,12.199769
15.521039,27,12.212096
79.74508,45,12.230192
165.142249,96,12.269584
67.274141,39,12.285083
21.034695,19,12.292646
51.016611,32,12.307041
79.791026,45,12.325387
57.305008,34,12.340883
84.544235,46,12.35854
52.43607,34,12.371859
103.319298,77,12.402223
45.240265,30,12.415689
56.887047,33,12.428903
58.485264,33,12.443701
63.60954,37,13.167056
123.370566,61,13.198512
151.60813,71,13.23565
63.747748,37,13.255545
123.013094,63,13.285003
65.09538,36,13.300908
89.800033,49,13.322962
17.321848,30,13.338572
76.864207,45,13.361007
76.530067,43,13.379585
54.437196,30,13.392681
8.646402,11,13.397499
88.096234,48,13.417836
78.871383,44,13.43775
233.06867,121,13.490672
102.131633,57,13.514093
135.197124,84,13.55061
8.036346,29,13.564692
131.459336,67,13.591982
104.513721,65,13.617512
15.403362,39,13.634896
164.140194,119,13.684639
93.848336,49,13.703983
127.879198,69,13.733611
159.374903,113,13.781219
64.298542,37,13.796247
70.027503,38,13.8115
86.006462,45,13.829897
190.680952,87,13.868546
103.459524,54,13.890053
58.711349,33,13.90355
77.58829,54,13.924961
83.319149,48,13.94554
74.279205,43,13.963585
81.875887,45,13.982466
118.33889,64,14.007865
104.706668,56,14.029727
105.606738,62,14.748962
9.853336,15,14.758683
60.655162,35,14.776898
51.878748,29,14.791594
109.514173,65,14.823673
86.268833,48,14.846962
77.246349,45,14.869593
62.813071,36,14.886422
99.863766,70,14.917416
51.902969,30,14.931071
155.07496,71,14.963641
55.908147,32,14.978603
71.962404,40,14.996033
75.04997,40,15.012614
166.996858,109,15.06038
105.119799,58,15.083944
130.736823,71,15.112878
57.764812,33,15.1268
67.852033,38,15.142999
152.354426,77,15.175349
87.129871,47,15.194597
188.218341,98,15.234769
65.951548,38,15.250495
78.26909,45,15.270118
29.244947,25,15.280068
9.552307,14,15.285735
190.315319,89,15.320835
75.481808,42,15.338102
79.903391,46,15.356629
76.9224,45,15.376339
207.949308,93,15.413508
57.36331,32,15.426241
66.512257,38,15.441387
86.30445,57,15.466221
65.553047,37,15.481276
173.951227,100,15.520174
92.061363,64,15.544719
121.936648,86,15.580196
103.136963,58,15.602738
30.187383,28,16.314778
136.911916,100,16.366398
86.566701,48,16.391921
74.489468,41,16.412939
61.325903,34,16.429645
88.600157,62,16.458486
75.437472,41,16.476734
135.168111,104,16.526864
26.27802,24,16.537476
22.743578,20,16.5463
67.165528,39,16.563213
137.448809,82,16.600099
186.845575,88,16.638316
9.6022,14,16.64426
190.963322,82,16.677866
69.921348,39,16.695398
189.940614,112,16.74309
262.901009,140,16.802292
54.807168,32,16.815301
131.023333,65,16.843193
140.567421,69,16.87095
11.410294,15,16.877001
88.098522,60,16.902407
116.579441,61,16.929133
161.814585,81,16.961249
60.064505,35,16.975743
144.060978,75,17.00732
188.16668,89,17.043748
94.335813,56,17.065859
36.93832,29,17.077233
120.441929,61,17.102445
87.677109,47,17.121041
80.622178,45,17.140269
70.828587,39,17.155764
113.244396,61,17.179197
90.827047,59,17.903241
75.410136,41,17.926626
51.914551,30,17.943979
134.888668,68,17.977164
166.078198,77,18.015388
130.767708,63,18.047038
71.345618,39,18.06447
13.476556,15,18.071204
89.276884,48,18.092626
75.505296,45,19.107149
188.41847,84,19.14405
63.516905,35,19.160239
61.86774,36,19.174564
76.88482,41,19.190723
176.202388,86,19.225266
126.306373,69,19.253999
77.565124,44,19.273239
99.371202,54,19.294168
125.519525,82,19.32639
82.297445,46,19.346032
151.33979,71,19.376269
87.345875,48,19.394943
103.397785,53,19.415728
122.876904,64,19.441996
86.868592,47,19.460627
92.000532,49,19.48157
86.019734,47,19.499882
126.618365,63,19.524574
90.508914,50,19.545598
87.147515,55,19.56782
110.567625,60,19.592109
89.474643,49,19.61112
64.337093,37,19.626013
203.464726,90,19.663117
84.092933,47,19.683639
65.911153,36,19.697355
66.001392,37,19.712073
85.365246,47,19.73048
65.765528,39,19.74744
55.15967,32,19.760093
208.039504,97,20.505819
223.46269,104,20.556133
48.12073,30,20.572377
220.074634,101,20.621712
84.841002,46,20.643082
21.665123,46,20.665709
65.216331,36,20.681854
51.093488,29,20.696793
195.231435,84,20.732992
89.628939,51,20.754745
142.083759,74,20.78767
191.810331,102,20.831498
133.715004,69,20.85965
63.834111,37,20.876181
56.553613,33,20.890255
118.81106,65,20.918004
45.913624,26,20.928502
226.33875,118,20.976247
10.139446,25,20.986485
173.099918,93,21.025374
105.898185,65,21.051761
107.748219,55,21.074746
82.129789,46,21.093182
95.98141,50,21.114476
143.940334,66,21.139783
59.409173,33,21.152866
91.14916,48,21.173282
184.274213,81,21.206828
199.208322,87,21.240947
