#{"t_start": 1706989391.323693, "env_id": "CustomHopper-source-v0"}
r,l,t
403.236772,148,57.144593
359.631576,127,57.201412
353.844586,134,57.256395
269.674629,107,57.303448
364.931463,125,57.352001
411.19526,141,57.411623
376.955673,133,57.464316
395.282992,134,57.521055
415.402893,146,57.580432
399.615068,143,57.639214
422.301025,149,57.702883
432.372397,156,57.765264
380.529597,136,58.474904
335.111425,120,58.536506
393.962322,137,58.60173
370.805563,137,58.663737
394.693162,135,58.725267
440.048893,160,58.791124
422.422779,145,58.852683
407.045593,141,58.910141
382.985781,143,58.968748
429.904931,155,59.03402
412.407713,144,59.091406
395.129217,140,59.150353
389.594158,138,59.206537
387.893041,135,59.262357
396.725189,148,59.322685
417.491353,146,60.081082
388.54087,134,60.149034
404.716517,142,60.212547
422.668356,145,60.282239
400.105428,137,60.344445
411.988141,143,60.407238
424.515257,149,60.472704
396.276722,141,60.530181
416.58759,155,60.594268
399.303804,139,60.651254
401.482929,143,60.711206
407.1313,143,60.772151
415.393465,144,60.830785
434.834656,159,60.896277
452.383672,161,61.660431
427.417255,151,61.735785
401.334019,136,61.801554
401.636858,151,61.869015
403.747446,140,61.929564
398.148243,134,61.986509
415.236612,143,62.046292
383.637589,131,62.101784
397.964702,138,62.156482
386.928653,133,62.212934
350.082006,130,62.265927
388.515721,138,62.322995
408.109327,138,62.379502
379.989249,135,62.435296
357.79909,127,62.487615
402.045788,142,63.289805
360.771075,125,63.350573
424.722467,147,63.421331
397.625261,134,63.481512
406.114647,144,63.545584
404.472123,139,63.605616
414.778387,146,63.66519
413.640044,142,63.72394
417.614878,150,63.785073
411.855413,145,63.844651
392.474502,143,63.903386
380.451749,132,63.95577
390.434333,142,64.014402
421.941793,159,64.077943
397.024708,135,64.810529
397.067721,138,64.880503
437.591132,153,64.952897
386.826225,134,65.011816
407.579114,140,65.072158
419.083308,141,65.131961
406.322934,140,65.188486
399.515355,136,65.244285
398.094658,137,65.298685
413.096953,139,69.852667
418.326683,145,69.911807
388.507058,135,69.965688
460.546449,160,70.030216
404.810888,138,70.085273
423.912486,147,70.145129
417.75602,147,70.814103
419.010395,146,70.875364
385.647241,131,70.93002
408.578794,140,70.986847
404.641241,141,71.045485
400.805918,136,71.100127
445.971556,157,71.164657
417.268606,144,71.222056
453.834468,164,71.28922
409.16415,141,71.347186
414.65741,145,71.405308
415.137922,142,71.463836
403.372324,145,71.521966
399.94403,139,71.579318
373.158486,133,72.249342
421.92861,143,72.308759
397.445296,135,72.365047
427.10119,143,72.424042
409.281212,139,72.482442
448.143645,155,72.546699
447.925649,153,72.60947
407.589425,137,72.66624
417.508995,141,72.724378
423.885099,146,72.785434
419.480798,144,72.84324
456.907034,159,72.909965
407.669365,136,72.965926
419.040442,141,73.023687
398.915496,135,73.740088
402.233732,140,73.811254
484.324169,168,73.890494
449.234694,155,73.958634
397.329091,134,74.017412
397.01962,134,74.075972
404.274729,136,74.130854
406.989933,136,74.188906
505.383682,168,74.255188
443.057377,153,74.318615
304.535013,138,74.373363
409.455415,138,74.430147
444.223853,153,74.492557
433.15346,149,74.551936
370.241671,141,75.322785
422.226646,142,75.399135
425.529092,147,75.469671
406.19619,136,75.534184
416.433993,141,75.59633
695.139513,217,75.689753
426.511952,145,75.752713
336.213924,133,75.808492
407.294017,137,75.864804
379.761827,138,75.921247
434.451636,150,75.980946
424.198644,143,76.03971
412.58239,143,76.09634
497.071212,165,76.163427
693.926014,214,76.966006
411.796767,139,77.036358
413.123177,141,77.101343
479.044672,158,77.173359
414.848116,140,77.235713
411.285272,138,77.293322
419.599762,142,77.35413
405.658816,137,77.409795
432.663953,146,77.47002
473.810512,158,77.534262
411.680472,140,77.590155
900.281578,275,77.699621
446.813242,152,77.761477
444.167363,155,78.536142
410.774552,143,78.608502
447.104711,154,78.6864
492.646099,167,78.764776
416.595233,142,78.826659
515.269082,174,78.901835
414.602846,139,78.962542
401.21513,138,79.019469
615.54955,216,79.107483
517.305258,173,79.177047
449.528071,155,79.23877
361.219825,136,79.293803
505.803719,177,79.363671
420.053187,141,80.145563
450.685537,153,80.222741
437.323347,147,80.293585
436.533603,148,80.358727
397.081971,135,80.420262
420.117734,142,80.481896
436.755826,149,80.546365
413.917235,139,80.606717
409.850216,137,80.663255
402.762004,137,80.719788
394.519658,134,80.773985
485.182448,166,80.841617
458.104655,156,80.906182
405.243519,168,80.972758
698.749051,222,81.790844
400.542734,138,81.858465
205.323549,89,81.900849
417.524174,143,81.966298
459.767562,157,82.036015
507.07976,172,82.10732
673.400653,223,82.199129
467.269901,158,82.264344
441.945499,152,82.326108
432.533755,146,82.384219
669.444813,221,82.472444
363.286892,142,82.530181
715.849384,222,83.330914
446.181928,153,83.407708
208.721429,89,83.451619
416.294134,143,83.515498
464.371243,158,83.586014
425.323697,144,83.648938
632.274239,226,83.741079
431.747371,147,83.80333
479.457265,170,83.873733
452.655491,156,83.935258
358.089142,134,83.990594
690.203949,228,84.081929
496.628604,168,84.147972
390.643165,157,84.925437
1072.892684,357,85.095754
344.874151,136,85.15476
472.293564,162,85.224282
462.3757,155,85.289953
727.822732,228,85.384003
516.246586,175,85.452921
416.182937,164,85.521634
443.739358,153,85.584659
457.630369,154,85.645892
453.052649,156,85.710179
470.252952,161,86.488438
449.108119,156,86.56653
888.646831,271,86.691095
748.5572,225,86.788005
708.030707,236,86.885907
350.951802,137,86.943314
350.837273,136,86.997956
960.876563,313,87.123723
401.585029,168,87.190379
978.293078,302,87.3094
669.578561,208,88.114004
497.486501,165,88.193023
352.228571,138,88.256897
473.585761,161,88.326463
355.005857,138,88.38596
680.65626,227,88.480031
582.405196,192,88.559067
404.753759,161,88.623947
426.178699,144,88.685782
719.917971,219,94.050809
491.861977,167,94.121005
702.571505,221,94.967045
465.353553,160,95.047919
400.99616,160,95.125576
424.249261,144,95.193415
450.932796,154,95.263395
189.602278,87,95.301309
687.467804,209,95.391256
189.132364,85,95.427329
684.702756,209,95.516362
646.572213,256,95.626156
175.001749,82,95.661967
557.675743,182,95.736377
187.75554,86,95.774064
480.837015,165,96.575805
441.340228,156,96.66001
1182.000593,378,96.843323
357.008851,138,96.90698
537.185367,181,96.98534
664.300281,227,97.081494
444.689455,150,97.144824
473.468368,160,97.212184
561.741531,197,97.294523
454.873705,156,97.357953
370.705643,141,97.416785
680.132275,218,98.236842
295.714212,127,98.302214
450.727703,153,98.379605
960.398099,306,98.522501
296.095063,124,98.576302
412.312094,139,98.638098
265.80706,129,98.691556
625.51928,252,98.798482
715.127817,216,98.887829
327.218169,131,98.942706
1125.010975,406,99.848959
71.13538,40,99.871948
641.623672,259,100.005924
786.833021,246,100.123856
1215.533547,500,100.34411
736.337834,227,100.441413
347.666466,138,100.500851
1370.035553,500,100.711721
528.408862,175,101.512833
463.518697,156,101.596881
686.322144,221,101.705758
505.860578,176,101.789557
506.603981,171,101.866453
779.970442,244,101.973573
114.928017,59,102.000209
311.266092,126,102.052528
1147.593611,500,102.261027
429.375614,149,102.323602
340.449612,136,102.377426
1099.55403,453,103.320921
1530.722649,475,103.53501
486.545361,163,103.602631
