#{"t_start": 1706979859.5726001, "env_id": "CustomHopper-source-v0"}
r,l,t
172.696334,85,22.44362
190.663106,84,22.52421
271.71744,108,22.621623
206.16205,90,22.701688
179.046556,81,22.771079
209.592058,94,22.854652
192.000494,83,22.93235
181.415124,82,23.00427
214.337652,91,23.085807
252.111937,101,23.199335
201.580019,86,23.272722
194.215067,84,23.346905
185.697539,82,23.433772
191.817467,84,23.553477
192.24655,84,23.658992
188.626204,84,23.770735
235.671804,99,23.892902
192.79358,83,23.990836
201.266279,89,24.100756
195.315293,84,24.20882
238.104986,100,24.33636
192.723017,85,24.440342
50.830044,29,24.47613
195.274788,88,24.579895
129.265251,65,26.163626
174.16345,77,26.237779
146.754854,71,26.303262
242.178919,98,26.392854
202.565912,89,26.475659
180.991697,81,26.553333
184.114344,88,26.630744
203.896254,89,26.706671
205.352651,89,26.789252
185.707903,86,26.868327
186.404138,84,26.942367
196.908339,85,27.013703
197.439744,88,27.095022
182.204639,81,27.176326
195.132761,84,27.25111
229.989305,99,27.344842
196.072362,84,27.423974
247.442102,105,27.51542
194.686519,86,27.589421
200.48467,87,27.67085
200.015808,85,27.748379
198.92861,85,27.824526
158.471786,78,27.891956
225.087461,93,27.979146
198.614517,86,29.35997
205.542248,88,29.463349
210.798466,91,29.561965
224.307014,91,29.661237
203.042073,86,29.750192
186.767357,82,29.841319
177.247617,84,29.925733
213.694971,91,30.013336
233.265001,96,30.103266
216.819889,90,30.18322
195.541796,85,30.261641
227.206775,94,30.342814
203.649282,91,30.43451
166.947273,80,30.50631
245.289452,100,30.599643
233.591413,96,30.685683
211.889358,97,30.773085
234.078054,96,30.858528
188.843956,81,30.930117
124.544247,64,30.988264
184.300058,85,31.060534
211.315897,92,31.146318
199.369883,86,31.22137
260.03827,103,32.422935
180.907547,80,32.5021
266.130466,107,32.597367
220.381301,93,32.685491
238.115358,99,32.77252
141.112618,69,32.835933
183.486381,88,32.910724
198.480909,96,33.000739
105.195873,55,33.050181
235.29437,100,33.137516
199.657236,86,33.213007
236.903092,99,33.303984
190.566705,91,33.387446
202.426161,90,33.470729
216.826298,105,33.572855
273.038037,106,33.669121
231.940986,99,33.752854
235.955055,98,33.840379
273.58857,107,33.937917
237.318352,97,34.027967
237.827857,100,34.114945
216.06018,94,34.203374
219.130699,95,35.382954
56.414692,30,35.410681
279.505881,114,35.51017
279.860618,109,35.615878
98.125013,51,35.682316
273.836937,106,35.822752
242.638019,97,35.948465
274.653459,114,36.086808
212.806055,91,36.207785
288.633402,117,36.345088
283.932618,110,36.47987
251.362299,98,36.608963
239.168378,99,36.729705
275.833619,107,36.856918
264.349581,106,37.003963
261.627554,107,37.150417
254.904537,103,37.281917
270.103905,103,37.424957
272.106895,113,37.571303
252.547727,101,37.728988
252.773468,109,37.881235
89.552796,47,39.024437
241.286019,106,39.119744
273.389452,109,39.219518
232.724675,97,39.314899
71.982553,38,39.347563
239.508278,105,48.146882
245.467024,100,48.276243
132.629503,67,48.358803
297.956799,117,48.504941
290.930241,110,48.637426
260.292271,103,48.759406
