#{"t_start": 1706967802.4759374, "env_id": "CustomHopper-source-v0"}
r,l,t
186.626605,94,22.90773
208.763762,91,22.983728
192.566759,91,23.068405
61.767709,35,23.104137
189.234325,89,23.17883
189.273659,91,23.262394
193.933718,85,23.339357
228.531717,109,23.432636
205.952513,92,23.520685
65.804026,36,23.55457
185.903798,83,23.628437
46.656115,27,23.654222
226.642473,102,23.743398
183.790502,86,23.819186
212.545718,97,23.902145
228.012845,103,23.994536
207.944164,92,24.087758
121.289856,62,25.237411
203.003282,89,25.318616
206.063202,95,25.40675
181.402589,86,25.482192
215.892284,93,25.578252
198.198409,88,25.657462
131.070108,68,25.719087
202.740621,97,25.805338
194.962415,86,25.88568
82.291533,44,25.922979
205.559505,89,26.010546
173.043016,85,26.082662
226.53402,95,26.170975
194.437205,89,26.252226
193.895656,89,26.331855
225.445373,103,26.420784
216.335869,90,26.498581
236.842537,105,26.621208
145.335042,71,26.681351
210.170253,91,26.762921
190.425856,88,26.840612
195.551069,85,26.916162
207.64907,92,26.995813
187.899831,89,27.088314
191.179335,86,28.254011
193.817579,86,28.333279
202.31439,91,28.415865
208.427151,91,28.495831
195.265427,93,28.583525
203.013723,87,28.668336
191.394444,83,28.742278
194.409472,90,28.823939
198.257412,91,28.906533
243.592938,102,28.995076
169.659791,81,29.062049
227.150901,99,29.157315
207.057376,89,29.254537
91.974804,48,29.301323
196.606633,88,29.376232
111.597668,58,29.428911
204.049506,89,29.510249
186.109772,83,29.581645
173.419532,84,29.665475
231.445456,97,29.755337
220.327757,95,29.840899
203.972303,97,29.92587
199.396211,90,30.003485
83.814864,45,30.044215
248.041929,101,31.19863
46.976279,26,31.221004
47.123255,26,31.244894
194.274298,84,31.334382
204.355082,89,31.42582
94.240055,49,31.46942
204.419582,88,31.544339
174.096621,78,31.61901
207.837792,89,31.704947
193.897681,87,31.796944
257.062771,115,31.942103
197.850324,85,32.048777
194.916425,94,32.164403
182.929221,88,32.27634
227.276914,100,32.396351
199.778876,99,32.51768
204.078147,92,32.632793
194.951234,90,32.747536
207.71018,89,32.854999
195.201724,85,32.95479
173.905212,80,33.055855
78.863207,41,33.110644
210.780508,93,33.243272
244.21887,99,33.366936
163.445209,75,33.461358
245.472009,104,34.902407
211.550822,89,34.976933
177.959312,79,35.045594
208.516956,90,35.12634
50.735559,28,35.149643
201.354863,86,35.230382
200.10029,86,35.304163
168.177272,77,35.370746
221.254081,94,35.456262
208.412085,91,35.537817
177.834937,87,35.610469
224.706236,99,35.695173
113.036508,59,35.749796
144.876348,70,35.81103
180.600307,82,35.890816
192.466289,86,35.965148
170.995986,83,36.032334
252.421215,103,36.126208
252.582419,101,36.218527
55.210189,31,36.253772
197.020627,85,36.325504
249.884443,101,36.418248
196.210777,87,36.493129
74.925035,39,36.525956
63.178571,35,36.559076
200.962118,91,36.638049
232.748677,97,37.794995
275.806236,115,37.909935
225.159958,94,37.991787
230.07245,102,38.079869
182.622387,88,44.54184
178.890716,83,44.644269
83.103848,44,44.696464
235.161334,103,44.831007
205.261932,101,44.954936
196.655615,90,45.061102
198.50619,88,45.17836
193.401091,89,45.297064
148.359663,74,45.393615
183.642934,85,45.504587
152.806776,76,45.604329
194.304352,89,45.72353
183.357087,88,45.837475
281.965524,112,45.986434
185.613932,86,46.105871
214.305482,99,46.238742
198.343792,87,46.31467
126.260472,62,46.366463
184.766432,86,46.443655
207.513338,91,47.59822
216.667975,100,47.689097
252.588829,103,47.780825
270.131931,113,47.87843
191.032717,84,47.949051
56.610049,30,47.981537
198.256007,91,48.057673
199.366681,86,48.133363
239.026179,95,48.221423
181.369605,82,48.309019
217.676413,97,48.393277
191.773677,85,48.464822
167.447087,82,48.538422
222.411715,105,48.635179
201.908605,90,48.717343
79.421675,41,48.753077
243.92878,100,48.843372
185.074118,85,48.921657
177.407918,85,48.996014
59.161043,33,49.024063
229.396045,98,49.11328
203.351407,98,49.203398
186.390637,89,49.289782
230.052887,94,49.376885
180.161886,86,50.571477
300.001395,123,50.684322
201.176742,89,50.76369
213.775883,97,50.84463
190.779113,86,50.923114
197.395206,90,51.003569
273.871032,117,51.106379
104.339004,55,51.15157
267.033436,111,51.25663
196.460984,92,51.351249
209.004174,107,51.442962
221.472663,103,51.534454
220.918922,91,51.619341
222.369246,92,51.701048
210.547188,106,51.796066
225.797289,103,51.890652
264.231326,115,51.989416
107.982029,59,52.038183
184.276726,84,52.113754
235.802744,102,52.211563
176.881653,85,52.290884
328.066334,130,53.515588
171.544893,84,53.590617
281.929282,114,53.707088
185.974025,87,53.785535
233.60995,119,53.887159
293.601169,114,53.989289
179.448889,85,54.065218
239.989915,98,54.147516
293.372541,119,54.261333
197.524715,90,54.347049
186.893368,89,54.443811
176.730409,84,54.521642
193.631378,84,54.598559
196.701152,90,54.678421
257.51805,107,54.775454
305.197569,123,54.885043
306.394579,125,54.995378
257.546812,110,55.090268
204.886359,95,55.174409
176.197062,85,55.252037
57.826964,32,55.27921
263.746993,111,56.619022
162.819538,81,56.720914
176.48308,85,56.828888
324.434357,133,56.987791
264.240671,116,57.144685
257.01709,106,57.277607
269.146783,108,57.411946
326.603885,136,57.59611
252.003418,106,57.74172
299.397419,119,57.892336
189.330375,96,58.025737
183.512329,88,58.138626
177.689836,89,58.255722
172.185278,83,58.375308
163.873041,80,58.478952
279.316408,115,58.591398
