#{"t_start": 1707007972.626184, "env_id": "CustomHopper-udr-v0"}
r,l,t
111.858626,105,17.831161
245.536863,126,17.890569
211.830478,105,17.938045
194.809255,101,17.983663
238.463082,115,18.037094
226.948022,108,18.084194
133.191877,60,18.11219
250.345207,135,18.173799
211.86604,97,18.219208
217.485398,98,18.262999
194.619438,102,18.310215
224.710324,103,19.175354
202.601821,90,19.229281
243.210592,118,19.29704
214.111683,93,19.350074
158.57353,85,19.395726
219.959926,103,19.45154
213.692132,108,19.507334
222.36594,111,19.564732
193.532495,95,19.610926
245.486308,117,19.668027
236.22041,106,19.718925
135.248883,61,19.749189
136.661302,72,19.782498
228.792751,117,19.83917
165.12704,86,19.877911
208.295305,105,19.927833
228.639136,107,19.977028
205.717584,94,20.019186
211.530644,95,20.06533
225.047671,98,20.109736
231.402513,110,20.163069
92.653567,50,21.037787
226.41531,101,21.097284
115.753069,59,21.131169
166.557628,101,21.190573
217.849952,93,21.241197
212.510934,96,21.29386
218.693909,101,21.352046
225.605637,108,21.410374
211.034222,91,21.455201
135.909515,63,21.487063
193.590783,94,21.531348
223.712561,106,21.594525
212.582859,95,21.675809
199.342837,94,21.735077
205.728143,99,21.790845
204.938196,92,21.840971
227.781523,100,21.895075
219.238464,97,21.943628
215.440609,89,21.989001
184.137583,83,22.028654
226.431931,104,22.081517
246.855566,135,22.153522
233.551144,115,23.18014
217.892162,120,23.251729
209.510659,87,23.301395
241.430395,111,28.046337
235.083932,104,28.096108
225.304008,99,28.14501
225.393826,101,28.194494
185.983797,88,28.237197
218.299697,100,28.284127
217.273797,90,28.327451
166.194518,86,28.365935
230.659161,103,28.413459
204.678647,91,28.45453
207.327828,90,28.495769
227.982141,102,28.543277
132.263487,71,28.575271
225.261409,98,28.619823
231.446007,108,28.666451
214.22785,100,28.711934
139.590352,63,28.739323
170.952068,72,28.7701
226.010917,98,29.579021
223.195604,98,29.637217
230.452181,103,29.69367
250.002558,117,29.756088
231.839924,105,29.808227
206.734608,101,29.859152
256.56179,138,29.924657
233.221341,106,29.975644
216.671203,99,30.020362
222.800539,103,30.067831
222.311001,96,30.110017
221.300607,100,30.155755
82.903421,50,30.177945
167.369595,75,30.210374
236.170138,113,30.260465
222.298629,95,30.301406
200.335072,95,30.341809
221.501478,97,30.383791
243.094708,117,30.434981
225.344707,122,30.489021
227.575828,97,31.271858
230.877128,108,31.334072
219.064348,96,31.387639
217.280266,98,31.438426
215.077495,99,31.489764
238.110597,108,31.542178
225.2933,100,31.591561
242.492457,111,31.642434
229.488453,104,31.691802
226.205735,98,31.734742
226.462183,101,31.781264
222.492797,100,31.825262
221.648807,98,31.86706
208.319556,95,31.908658
229.356916,104,31.952587
185.40051,81,31.988556
233.267299,105,32.033176
243.960305,121,32.086943
219.749515,95,32.127465
227.740548,101,32.170457
222.176733,100,32.214699
229.352643,101,33.137991
219.003716,98,33.193322
222.431208,103,33.256457
224.063919,99,33.314229
233.865055,109,33.370817
236.834408,109,33.430348
220.406609,93,33.479542
234.09721,105,33.538237
216.90404,95,33.588773
223.885755,95,33.641766
226.142889,100,33.692832
249.91506,116,33.755358
