#{"t_start": 1704941409.5559587, "env_id": "CustomHopper-udr-v0"}
r,l,t
85.516632,47,29.177924
97.991549,62,29.260581
207.065235,98,29.39899
184.544917,84,29.510388
193.853491,91,29.643756
68.28701,40,29.698961
16.797037,38,29.748635
72.879639,40,29.800863
149.398361,67,29.88932
155.571562,71,29.979387
83.735219,44,30.036542
226.789633,94,30.161253
52.826235,29,30.201046
109.879889,55,30.272731
130.17877,75,30.367736
84.045897,46,30.429064
102.28649,54,30.498533
215.394684,109,30.636582
144.850021,68,30.732918
196.323124,84,30.838487
168.724032,79,30.940629
225.293603,99,31.065198
177.032244,81,31.171494
81.889593,46,31.23244
84.638237,51,32.627434
17.710472,19,32.653837
108.860735,58,32.741644
199.4096,107,32.890025
50.909718,30,32.930983
195.356309,90,33.053523
220.665623,98,33.188998
89.724462,50,33.254703
64.154956,36,33.30196
58.082405,33,33.34333
205.106084,99,33.472343
168.553009,76,33.572321
71.898137,44,33.629942
75.014444,42,33.687447
79.972548,44,33.75482
127.039795,68,33.845022
218.830987,95,33.983056
188.391814,92,34.108227
181.321189,89,34.231812
224.779511,103,34.368575
84.686054,46,34.431499
239.647375,113,34.580806
110.307531,60,34.663118
102.202366,54,34.738524
142.626358,74,34.84313
77.409038,41,34.898474
222.154006,106,35.035598
183.674615,87,35.149894
144.52928,67,35.237648
199.144116,87,36.702621
210.260335,97,36.841532
109.478127,56,36.914479
232.506598,112,37.066628
98.158544,48,37.134524
126.264776,58,37.211801
223.866817,107,37.355752
203.607445,88,37.474781
201.459275,93,37.598023
216.169596,116,37.756295
149.594023,73,37.860196
191.42345,82,37.970118
111.66956,56,38.04465
49.779685,27,38.081854
136.842489,68,38.170592
184.992627,80,38.273998
222.45863,92,38.40067
206.030081,92,38.524351
201.704641,85,38.636086
187.423079,83,38.747816
192.449532,96,38.89447
216.113357,102,39.068335
154.708686,69,39.184591
210.597788,94,39.342601
232.134941,111,39.523739
229.981434,102,41.416911
132.906721,68,41.548807
142.775109,69,41.644207
