#{"t_start": 1707000274.6027873, "env_id": "CustomHopper-source-v0"}
r,l,t
206.152904,90,11.970037
219.441513,98,12.006593
219.068936,97,12.604947
201.504437,86,12.637451
217.28454,92,12.673571
204.424947,87,12.707212
191.582868,83,12.738107
212.491419,90,12.77321
212.999317,92,12.80804
228.509643,97,12.843925
216.10995,92,12.879456
221.030125,107,12.919951
212.720297,98,12.956097
217.351172,92,12.991765
224.939864,100,13.029502
214.667325,90,13.062963
200.469511,89,13.097454
208.90907,89,13.131404
214.524848,92,13.16585
217.085333,92,13.201935
230.819073,107,13.243262
210.068918,90,13.276616
209.747271,91,13.311703
222.822462,94,13.346771
240.921805,116,13.97537
117.957696,59,14.000182
217.670285,92,14.036051
213.172943,92,14.072344
237.804723,108,14.115648
205.977125,88,14.150503
226.38137,100,14.189106
216.796789,93,14.226416
231.968883,108,14.268836
212.448651,89,14.305389
218.845957,94,14.341926
219.004765,94,14.37789
230.964983,114,14.424043
198.468075,86,14.457015
210.432432,89,14.490697
215.325816,90,14.526526
215.201169,90,14.561011
212.878852,91,14.59671
221.151266,107,14.639568
237.951076,106,14.680212
223.115324,105,14.722267
215.645621,94,14.758295
240.617372,118,15.386841
209.563334,89,15.42397
219.901817,93,15.459973
237.389896,113,15.503595
209.649384,93,15.540889
243.009356,121,15.587215
220.706706,94,15.62561
214.720705,91,15.660698
218.566608,94,15.696923
229.061719,106,15.738872
209.044304,91,15.773565
222.079232,97,15.811178
218.619453,93,15.848284
210.228729,91,15.88304
209.017013,89,15.917503
222.141063,99,15.957067
214.51323,91,15.99364
228.546844,96,16.030367
226.195788,100,16.070663
214.183626,92,16.10632
214.310635,91,16.142647
216.892867,91,16.765963
231.391769,100,16.805678
185.337594,82,16.837876
216.351464,91,16.875338
217.137423,93,19.839416
210.129214,91,19.87484
215.874122,92,19.912037
221.466811,95,19.949001
235.341562,112,19.992606
226.296661,103,20.033586
224.72999,94,20.070082
216.854385,91,20.10657
207.009542,88,20.140414
202.731177,86,20.174122
224.114037,98,20.216366
219.711363,94,20.253736
216.315822,99,20.292205
204.581377,89,20.328372
218.658447,92,20.36466
216.577317,93,20.400589
216.075188,92,20.438312
215.061541,93,20.474442
207.897025,91,21.097274
215.226326,94,21.13537
220.039723,92,21.171824
233.013635,102,21.212509
212.539006,95,21.251355
221.955973,94,21.288303
215.495309,92,21.325539
247.854008,103,21.36597
225.85402,95,21.402791
158.96094,77,21.434388
233.007915,108,21.476298
208.252111,91,21.511385
254.414403,107,21.553714
203.45524,94,21.590168
210.536852,91,21.6256
218.739342,93,21.662506
214.483161,90,21.697899
235.609811,110,21.742177
231.557413,100,21.781099
214.252375,90,21.815835
222.659489,95,21.853708
230.880544,108,22.49079
228.298641,104,22.532021
227.360626,100,22.573001
226.715494,106,22.614817
220.955001,97,22.654331
213.924143,91,22.689741
239.875235,113,22.734782
268.450075,123,22.784076
229.417693,103,22.824942
260.521293,110,22.868679
192.262256,86,22.90243
218.086523,92,22.938245
217.669639,96,22.97656
235.330433,98,23.014957
237.126439,105,23.057485
228.959295,97,23.095655
242.643629,122,23.143265
214.506303,91,23.180127
223.401852,99,23.21874
211.935535,92,23.255998
237.537664,115,23.893218
262.387593,126,23.94339
255.267192,114,23.989405
326.038956,153,24.049151
223.32694,98,24.088638
241.175334,116,24.133858
245.786887,106,24.176745
263.885695,135,24.229466
254.388928,119,24.277385
218.67863,97,24.315422
213.683763,91,24.35086
254.433396,122,24.399441
232.15557,111,24.442766
288.644715,152,24.502871
242.292472,115,24.547127
304.387373,136,24.601462
254.147985,103,24.641649
258.245249,132,25.281602
225.870096,97,25.321499
242.859024,112,25.36604
260.835027,135,25.420195
293.138187,130,25.470912
237.890057,111,25.515673
279.98379,110,25.558185
264.989087,135,25.612286
328.183891,151,25.671095
218.325605,115,25.717365
230.161785,104,25.758075
242.127862,118,25.805061
267.625966,129,25.855613
216.515641,124,25.905506
314.882846,147,25.962741
251.383266,121,26.010831
287.707888,111,26.053587
301.651207,128,26.695204
176.435036,97,26.734966
242.066071,117,26.782032
331.807273,147,26.840463
290.778001,121,26.888176
301.807211,126,26.939193
258.816118,121,26.986601
258.622005,123,27.035794
310.713624,126,27.085203
243.395603,117,27.131893
337.345525,145,27.188779
211.678811,115,27.234462
319.444144,126,27.28332
255.691051,114,27.328804
274.567796,138,27.382906
331.387724,150,27.443397
382.741071,165,28.101097
346.674918,160,28.166088
339.570878,157,28.229204
93.554254,55,28.251988
318.213207,133,28.304595
346.795778,139,28.359535
376.477743,170,28.42745
315.750986,137,28.482445
353.431234,136,28.53524
323.968568,143,28.592306
405.652074,180,28.663375
325.460259,124,28.711514
303.944724,122,28.759307
204.770411,94,28.796139
345.317007,134,28.84788
339.131387,148,29.502338
253.552075,118,29.549568
368.058029,144,29.609281
354.409055,145,29.667467
311.445671,127,29.717765
310.748813,124,29.767644
309.508499,125,29.816397
346.485301,136,29.870775
365.57048,146,29.927704
335.173275,134,29.981478
354.162086,137,30.034867
331.172838,146,30.09347
355.058663,135,30.145922
253.244761,106,30.188737
325.009586,131,30.239774
358.068912,146,30.29701
314.094189,147,30.953756
418.343282,182,31.027376
288.486179,114,31.072246
324.053739,125,31.124396
328.380649,123,31.173062
364.150482,174,31.243024
345.193926,132,31.296284
347.317267,129,31.34621
261.415575,109,31.388856
191.888632,87,31.424421
215.705745,97,31.462671
338.598428,127,31.51365
228.683648,97,31.55142
314.990032,128,31.603024
319.583492,127,31.652265
261.677985,118,31.699987
226.197677,99,32.355887
208.617507,91,32.392555
301.515433,120,32.44322
204.42887,92,32.4804
383.603799,141,32.537914
284.76011,118,32.585199
347.022328,130,32.638363
